EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS
CVCC.20843.202320|A01752852|Student|Y|enabled
CVCC.20843.202320|A02224300|Student|Y|enabled
CVCC.20843.202320|A02256284|Student|Y|enabled
CVCC.20843.202320|A02280541|Student|Y|enabled
CVCC.20843.202320|A02294134|Student|Y|enabled
CVCC.20843.202320|A01788097|P|Y|enabled
CVCC.20843.202320|A00627035|Student|N|disabled
CVCC.20843.202320|A01791370|Student|N|disabled
CVCC.20843.202320|A02024369|Student|N|disabled
CVCC.20843.202320|A02345671|Student|N|disabled
CVCC.20843.202320|A02070769|Student|N|disabled
CVCC.20843.202320|A01747850|Student|N|disabled
CVCC.20843.202320|A02253629|Student|N|disabled
CVCC.20843.202320|A02289938|Student|N|disabled
CVCC.20843.202320|A02344984|Student|N|disabled
CVCC.20843.202320|A01740179|Student|N|disabled
CVCC.20843.202320|A02431439|Student|N|disabled
CVCC.20843.202320|A01564135|Student|Y|enabled
CVCC.20844.202320|A00627035|Student|Y|enabled
CVCC.20844.202320|A02238384|Student|N|disabled
CVCC.20844.202320|A01779231|Student|Y|enabled
CVCC.20844.202320|A01746391|Student|Y|enabled
CVCC.20844.202320|A02254489|Student|Y|enabled
CVCC.20844.202320|A02282093|Student|Y|enabled
CVCC.20844.202320|A02309776|Student|Y|enabled
CVCC.20844.202320|A02327154|Student|Y|enabled
CVCC.20844.202320|A02339841|Student|Y|enabled
CVCC.20844.202320|A02355389|Student|Y|enabled
CVCC.20844.202320|A02366510|Student|Y|enabled
CVCC.20844.202320|A02403097|Student|Y|enabled
CVCC.20844.202320|A02431439|Student|N|disabled
CVCC.20844.202320|A02041741|Student|N|disabled
CVCC.20844.202320|A02247049|Student|N|disabled
CVCC.20844.202320|A02251731|Student|N|disabled
CVCC.20844.202320|A02412226|Student|N|disabled
CVCC.20844.202320|A02417066|Student|N|disabled
CVCC.20844.202320|A02224321|Student|N|disabled
CVCC.20844.202320|A02355839|Student|N|disabled
CVCC.20844.202320|A02365783|Student|N|disabled
CVCC.20844.202320|A02367283|Student|N|disabled
CVCC.20844.202320|A01787925|Student|N|disabled
CVCC.20844.202320|A02058147|Student|N|disabled
CVCC.20844.202320|A01788097|P|Y|enabled
CVCC.20844.202320|A02333064|Student|N|disabled
CVCC.20844.202320|A02435043|Student|N|disabled
CVCC.20844.202320|A00658473|Student|N|disabled
CVCC.20844.202320|A01752852|Student|N|disabled
CVCC.20844.202320|A02372297|Student|N|disabled
CVCC.20844.202320|A02409565|Student|N|disabled
CVCC.20844.202320|A02373150|Student|N|disabled
CVCC.20844.202320|A01325875|Student|N|disabled
CVCC.20844.202320|A02253629|Student|N|disabled
CVCC.20844.202320|A02289938|Student|N|disabled
CVCC.20844.202320|A02282599|Student|N|disabled
CVCC.20844.202320|A02362192|Student|N|disabled
CVCC.20844.202320|A00796600|Student|N|disabled
CVCC.20844.202320|A01734043|Student|N|disabled
CVCC.20844.202320|A01734482|Student|N|disabled
CVCC.20844.202320|A01756937|Student|Y|enabled
CVCC.20845.202320|A02266384|Student|Y|enabled
CVCC.20845.202320|A02294134|Student|Y|enabled
CVCC.20845.202320|A02324715|Student|Y|enabled
CVCC.20845.202320|A02403454|Student|Y|enabled
CVCC.20845.202320|A02413137|Student|Y|enabled
CVCC.20845.202320|A01791291|Student|N|disabled
CVCC.20845.202320|A01760661|Student|N|disabled
CVCC.20845.202320|A02355389|Student|N|disabled
CVCC.20845.202320|A02326218|Student|N|disabled
CVCC.20845.202320|A01735651|P|Y|enabled
CVCC.20845.202320|A02055893|Student|N|disabled
CVCC.20845.202320|A02342661|Student|N|disabled
CVCC.20845.202320|A02282566|Student|N|disabled
CVCC.20846.202320|A02370172|Student|N|disabled
CVCC.20846.202320|A02402510|Student|N|disabled
CVCC.20846.202320|A02324715|Student|N|disabled
CVCC.20846.202320|A01760661|Student|N|disabled
CVCC.20846.202320|A01687917|Student|N|disabled
CVCC.20851.202320|A01757161|Student|Y|enabled
CVCC.20851.202320|A02224058|Student|N|disabled
CVCC.20851.202320|A01758344|Student|Y|enabled
CVCC.20851.202320|A02341282|Student|Y|enabled
CVCC.20851.202320|A02345082|Student|Y|enabled
CVCC.20851.202320|A02362028|Student|Y|enabled
CVCC.20851.202320|A02321940|Student|N|disabled
CVCC.20851.202320|A02372297|Student|N|disabled
CVCC.20851.202320|A02365630|Student|N|disabled
CVCC.20851.202320|A02245967|Student|N|disabled
CVCC.20851.202320|A02379724|Student|N|disabled
CVCC.20851.202320|A01306022|P|Y|enabled
CVCC.20851.202320|A02244272|Student|N|disabled
CVCC.20851.202320|A01759362|Student|N|disabled
CVCC.20851.202320|A01756351|Student|Y|enabled
CVCC.20852.202320|A01759362|Student|Y|enabled
CVCC.20852.202320|A02224058|Student|N|disabled
CVCC.20852.202320|A02345670|Student|Y|enabled
CVCC.20852.202320|A02359686|Student|Y|enabled
CVCC.20852.202320|A02398451|Student|Y|enabled
CVCC.20852.202320|A02422371|Student|Y|enabled
CVCC.20852.202320|A02423254|Student|Y|enabled
CVCC.20852.202320|A02365630|Student|N|disabled
CVCC.20852.202320|A02358078|Student|N|disabled
CVCC.20852.202320|A01741298|Student|N|disabled
CVCC.20852.202320|A02406749|Student|N|disabled
CVCC.20852.202320|A01306022|P|Y|enabled
CVCC.20852.202320|A02316738|Student|N|disabled
CVCC.20852.202320|A01544305|Student|N|disabled
CVCC.20852.202320|A01784235|Student|Y|enabled
CVCC.20853.202320|A01746341|Student|Y|enabled
CVCC.20853.202320|A01785238|Student|N|disabled
CVCC.20853.202320|A02251632|Student|Y|enabled
CVCC.20853.202320|A02314089|Student|Y|enabled
CVCC.20853.202320|A02376141|Student|Y|enabled
CVCC.20853.202320|A02440475|Student|N|disabled
CVCC.20853.202320|A01768323|Student|N|disabled
CVCC.20853.202320|A02275976|Student|N|disabled
CVCC.20853.202320|A02387034|Student|N|disabled
CVCC.20853.202320|A02410497|Student|N|disabled
CVCC.20853.202320|A02418032|Student|N|disabled
CVCC.20853.202320|A01783329|Student|N|disabled
CVCC.20853.202320|A01748432|Student|N|disabled
CVCC.20853.202320|A02262857|Student|N|disabled
CVCC.20853.202320|A01756196|Student|N|disabled
CVCC.20853.202320|A02385888|Student|N|disabled
CVCC.20853.202320|A02443687|Student|N|disabled
CVCC.20853.202320|A01735679|P|Y|enabled
CVCC.20853.202320|A02444097|Student|N|disabled
CVCC.20853.202320|A02398739|Student|N|disabled
CVCC.20853.202320|A02071284|Student|Y|enabled
CVCC.20854.202320|A01771117|Student|Y|enabled
CVCC.20854.202320|A02379575|Student|N|disabled
CVCC.20854.202320|A02265193|Student|Y|enabled
CVCC.20854.202320|A02324114|Student|Y|enabled
CVCC.20854.202320|A02385888|Student|Y|enabled
CVCC.20854.202320|A01788090|Student|N|disabled
CVCC.20854.202320|A02320508|Student|N|disabled
CVCC.20854.202320|A02406749|Student|N|disabled
CVCC.20854.202320|A02365462|Student|N|disabled
CVCC.20854.202320|A01759362|Student|N|disabled
CVCC.20854.202320|A02262857|Student|N|disabled
CVCC.20854.202320|A01735679|P|Y|enabled
CVCC.20854.202320|A01748432|Student|N|disabled
CVCC.20854.202320|A02401021|Student|N|disabled
CVCC.20854.202320|A01768337|Student|Y|enabled
CVCC.20855.202320|A02420311|Student|Y|enabled
CVCC.20855.202320|A01772329|Student|Y|enabled
CVCC.20855.202320|A02280043|Student|Y|enabled
CVCC.20855.202320|A02321940|Student|Y|enabled
CVCC.20855.202320|A02345065|Student|Y|enabled
CVCC.20855.202320|A02401021|Student|Y|enabled
CVCC.20855.202320|A02410497|Student|Y|enabled
CVCC.20855.202320|A00938625|Student|N|disabled
CVCC.20855.202320|A01748432|Student|N|disabled
CVCC.20855.202320|A02071284|Student|N|disabled
CVCC.20855.202320|A02358879|Student|N|disabled
CVCC.20855.202320|A01741298|Student|N|disabled
CVCC.20855.202320|A02044489|Student|N|disabled
CVCC.20855.202320|A01358123|Student|N|disabled
CVCC.20855.202320|A02345635|Student|N|disabled
CVCC.20855.202320|A01758344|Student|N|disabled
CVCC.20855.202320|A00821511|Student|N|disabled
CVCC.20855.202320|A01756196|Student|N|disabled
CVCC.20855.202320|A02224058|Student|N|disabled
CVCC.20855.202320|A02365462|Student|N|disabled
CVCC.20855.202320|A02416362|Student|N|disabled
CVCC.20855.202320|A01735679|P|Y|enabled
CVCC.20855.202320|A02314089|Student|N|disabled
CVCC.20855.202320|A02341282|Student|N|disabled
CVCC.20855.202320|A01788090|Student|N|disabled
CVCC.20855.202320|A01733970|Student|N|disabled
CVCC.20855.202320|A01771117|Student|N|disabled
CVCC.20855.202320|A02398739|Student|N|disabled
CVCC.20855.202320|A02273437|Student|N|disabled
CVCC.20856.202320|A01746341|Student|Y|enabled
CVCC.20856.202320|A01785238|Student|N|disabled
CVCC.20856.202320|A02265193|Student|Y|enabled
CVCC.20856.202320|A02314089|Student|Y|enabled
CVCC.20856.202320|A02369599|Student|Y|enabled
CVCC.20856.202320|A02401021|Student|Y|enabled
CVCC.20856.202320|A02408081|Student|N|disabled
CVCC.20856.202320|A02273147|Student|N|disabled
CVCC.20856.202320|A02403203|Student|Y|enabled
CVCC.20856.202320|A02293678|Student|N|disabled
CVCC.20856.202320|A02418032|Student|N|disabled
CVCC.20856.202320|A02320174|Student|N|disabled
CVCC.20856.202320|A02389984|Student|N|disabled
CVCC.20856.202320|A02403201|Student|N|disabled
CVCC.20856.202320|A01756196|Student|N|disabled
CVCC.20856.202320|A01746282|Student|N|disabled
CVCC.20856.202320|A02321940|Student|N|disabled
CVCC.20856.202320|A02342279|Student|N|disabled
CVCC.20856.202320|A02344986|Student|N|disabled
CVCC.20856.202320|A02398739|Student|N|disabled
CVCC.20856.202320|A02403697|Student|N|disabled
CVCC.20856.202320|A02409565|Student|N|disabled
CVCC.20856.202320|A02420311|Student|N|disabled
CVCC.20856.202320|A01788049|P|Y|enabled
CVCC.20856.202320|A02391460|Student|N|disabled
CVCC.20856.202320|A02399629|Student|N|disabled
CVCC.20856.202320|A02443687|Student|N|disabled
CVCC.20856.202320|A01784235|Student|N|disabled
CVCC.20856.202320|A02055389|Student|N|disabled
CVCC.20856.202320|A02262857|Student|N|disabled
CVCC.20856.202320|A02380405|Student|N|disabled
CVCC.20856.202320|A01748432|Student|N|disabled
CVCC.20856.202320|A01789759|Student|Y|enabled
CVCC.20857.202320|A02345653|Student|N|disabled
CVCC.20857.202320|A02275976|Student|N|disabled
CVCC.20857.202320|A01756827|Student|Y|enabled
CVCC.20857.202320|A01770339|Student|Y|enabled
CVCC.20857.202320|A02267009|Student|Y|enabled
CVCC.20857.202320|A02315000|Student|Y|enabled
CVCC.20857.202320|A02346773|Student|N|disabled
CVCC.20857.202320|A02357455|Student|Y|enabled
CVCC.20857.202320|A02360707|Student|Y|enabled
CVCC.20857.202320|A02370726|Student|Y|enabled
CVCC.20857.202320|A02373705|Student|Y|enabled
CVCC.20857.202320|A02400656|Student|Y|enabled
CVCC.20857.202320|A02407382|Student|Y|enabled
CVCC.20857.202320|A02410573|Student|Y|enabled
CVCC.20857.202320|A02435895|Student|Y|enabled
CVCC.20857.202320|A02345065|Student|N|disabled
CVCC.20857.202320|A01758344|Student|N|disabled
CVCC.20857.202320|A02306686|Student|N|disabled
CVCC.20857.202320|A02321940|Student|N|disabled
CVCC.20857.202320|A02345610|Student|N|disabled
CVCC.20857.202320|A02372297|Student|N|disabled
CVCC.20857.202320|A02410497|Student|N|disabled
CVCC.20857.202320|A01788049|P|Y|enabled
CVCC.20857.202320|A02398739|Student|N|disabled
CVCC.20857.202320|A01741298|Student|N|disabled
CVCC.20857.202320|A02408081|Student|N|disabled
CVCC.20857.202320|A01785238|Student|N|disabled
CVCC.20857.202320|A02314089|Student|N|disabled
CVCC.20858.202320|A02206428|Student|N|disabled
CVCC.20858.202320|A00821511|Student|N|disabled
CVCC.20858.202320|A02288802|Student|Y|enabled
CVCC.20858.202320|A02315538|Student|Y|enabled
CVCC.20858.202320|A02320170|Student|Y|enabled
CVCC.20858.202320|A02322869|Student|Y|enabled
CVCC.20858.202320|A02324114|Student|Y|enabled
CVCC.20858.202320|A02345623|Student|Y|enabled
CVCC.20858.202320|A02355431|Student|Y|enabled
CVCC.20858.202320|A02362031|Student|Y|enabled
CVCC.20858.202320|A02366266|Student|Y|enabled
CVCC.20858.202320|A02385888|Student|Y|enabled
CVCC.20858.202320|A02393178|Student|Y|enabled
CVCC.20858.202320|A02393977|Student|Y|enabled
CVCC.20858.202320|A02400500|Student|Y|enabled
CVCC.20858.202320|A02420108|Student|Y|enabled
CVCC.20858.202320|A01757161|Student|N|disabled
CVCC.20858.202320|A01757749|Student|N|disabled
CVCC.20858.202320|A01741765|Student|N|disabled
CVCC.20858.202320|A01748432|Student|N|disabled
CVCC.20858.202320|A01770334|Student|N|disabled
CVCC.20858.202320|A01785526|Student|N|disabled
CVCC.20858.202320|A02081623|Student|N|disabled
CVCC.20858.202320|A02280043|Student|N|disabled
CVCC.20858.202320|A02309030|Student|N|disabled
CVCC.20858.202320|A02362192|Student|N|disabled
CVCC.20858.202320|A02333064|Student|N|disabled
CVCC.20858.202320|A02440820|Student|N|disabled
CVCC.20858.202320|A01756196|Student|N|disabled
CVCC.20858.202320|A01783329|Student|N|disabled
CVCC.20858.202320|A01747850|Student|N|disabled
CVCC.20858.202320|A00362382|Student|Y|enabled
CVCC.20858.202320|A01358123|Student|Y|enabled
CVCC.20858.202320|A01768922|Student|Y|enabled
CVCC.20858.202320|A02071284|Student|Y|enabled
CVCC.20858.202320|A02330236|Student|N|disabled
CVCC.20858.202320|A02412233|Student|N|disabled
CVCC.20858.202320|A02423408|Student|N|disabled
CVCC.20858.202320|A02441380|Student|N|disabled
CVCC.20858.202320|A02058147|Student|N|disabled
CVCC.20858.202320|A02067601|Student|N|disabled
CVCC.20858.202320|A02175930|Student|N|disabled
CVCC.20858.202320|A02402682|Student|N|disabled
CVCC.20858.202320|A02415258|Student|N|disabled
CVCC.20858.202320|A02422848|Student|N|disabled
CVCC.20858.202320|A02256798|Student|N|disabled
CVCC.20858.202320|A02379575|Student|N|disabled
CVCC.20858.202320|A00568577|P|Y|enabled
CVCC.20858.202320|A02324296|Student|N|disabled
CVCC.20858.202320|A02395201|Student|N|disabled
CVCC.20858.202320|A02443562|Student|N|disabled
CVCC.20858.202320|A00938625|Student|N|disabled
CVCC.20858.202320|A01756227|Student|N|disabled
CVCC.20858.202320|A02345082|Student|N|disabled
CVCC.20858.202320|A02365462|Student|N|disabled
CVCC.20858.202320|A02402896|Student|N|disabled
CVCC.20858.202320|A02367490|Student|N|disabled
CVCC.20858.202320|A02375840|Student|N|disabled
CVCC.20858.202320|A02408081|Student|N|disabled
CVCC.20858.202320|A02417066|Student|N|disabled
CVCC.20858.202320|A02419907|Student|N|disabled
CVCC.20858.202320|A02444097|Student|N|disabled
CVCC.20858.202320|A02230365|Student|Y|enabled
CVCC.20859.202320|A01383591|Student|Y|enabled
CVCC.20859.202320|A02444097|Student|N|disabled
CVCC.20859.202320|A01776045|Student|Y|enabled
CVCC.20859.202320|A02081623|Student|Y|enabled
CVCC.20859.202320|A02246710|Student|Y|enabled
CVCC.20859.202320|A02251632|Student|Y|enabled
CVCC.20859.202320|A02308032|Student|Y|enabled
CVCC.20859.202320|A02332581|Student|Y|enabled
CVCC.20859.202320|A02367490|Student|Y|enabled
CVCC.20859.202320|A02376962|Student|Y|enabled
CVCC.20859.202320|A02383858|Student|Y|enabled
CVCC.20859.202320|A02395297|Student|Y|enabled
CVCC.20859.202320|A02400276|Student|Y|enabled
CVCC.20859.202320|A02408081|Student|Y|enabled
CVCC.20859.202320|A02408220|Student|Y|enabled
CVCC.20859.202320|A02412233|Student|Y|enabled
CVCC.20859.202320|A02414047|Student|Y|enabled
CVCC.20859.202320|A02419412|Student|Y|enabled
CVCC.20859.202320|A02438563|Student|Y|enabled
CVCC.20859.202320|A02422848|Student|N|disabled
CVCC.20859.202320|A02437976|Student|N|disabled
CVCC.20859.202320|A02380405|Student|N|disabled
CVCC.20859.202320|A01358123|Student|N|disabled
CVCC.20859.202320|A01748432|Student|N|disabled
CVCC.20859.202320|A01785526|Student|N|disabled
CVCC.20859.202320|A01139113|Student|N|disabled
CVCC.20859.202320|A02280541|Student|N|disabled
CVCC.20859.202320|A02363887|Student|N|disabled
CVCC.20859.202320|A01788090|Student|N|disabled
CVCC.20859.202320|A01757749|Student|N|disabled
CVCC.20859.202320|A01766250|Student|N|disabled
CVCC.20859.202320|A02266831|Student|N|disabled
CVCC.20859.202320|A02335274|Student|N|disabled
CVCC.20859.202320|A02352138|Student|N|disabled
CVCC.20859.202320|A00821511|Student|N|disabled
CVCC.20859.202320|A01784832|Student|N|disabled
CVCC.20859.202320|A01735594|P|Y|enabled
CVCC.20859.202320|A02345635|Student|N|disabled
CVCC.20859.202320|A02438258|Student|N|disabled
CVCC.20859.202320|A02423408|Student|N|disabled
CVCC.20859.202320|A01379988|Student|N|disabled
CVCC.20859.202320|A02236537|Student|N|disabled
CVCC.20859.202320|A02359686|Student|N|disabled
CVCC.20859.202320|A01734125|Student|Y|enabled
CVCC.20860.202320|A01748453|Student|Y|enabled
CVCC.20860.202320|A01788090|Student|N|disabled
CVCC.20860.202320|A02253759|Student|Y|enabled
CVCC.20860.202320|A02256798|Student|Y|enabled
CVCC.20860.202320|A02288778|Student|Y|enabled
CVCC.20860.202320|A02295539|Student|Y|enabled
CVCC.20860.202320|A02320173|Student|N|enabled
CVCC.20860.202320|A02321940|Student|Y|enabled
CVCC.20860.202320|A02344996|Student|Y|enabled
CVCC.20860.202320|A02346247|Student|Y|enabled
CVCC.20860.202320|A02377895|Student|Y|enabled
CVCC.20860.202320|A02377919|Student|Y|enabled
CVCC.20860.202320|A02409549|Student|Y|enabled
CVCC.20860.202320|A02410580|Student|Y|enabled
CVCC.20860.202320|A02414297|Student|Y|enabled
CVCC.20860.202320|A02432993|Student|Y|enabled
CVCC.20860.202320|A02401021|Student|N|disabled
CVCC.20860.202320|A00362382|Student|N|disabled
CVCC.20860.202320|A01735589|P|Y|enabled
CVCC.20860.202320|A02380405|Student|N|disabled
CVCC.20860.202320|A02408081|Student|N|disabled
CVCC.20860.202320|A01771117|Student|Y|enabled
CVCC.20861.202320|A02363887|Student|Y|enabled
CVCC.20861.202320|A02441380|Student|N|disabled
CVCC.20861.202320|A02376141|Student|Y|enabled
CVCC.20861.202320|A02382649|Student|Y|enabled
CVCC.20861.202320|A02401551|Student|Y|enabled
CVCC.20861.202320|A02437371|Student|Y|enabled
CVCC.20861.202320|A02241786|Student|Y|enabled
CVCC.20861.202320|A02279105|Student|Y|enabled
CVCC.20861.202320|A02297120|Student|Y|enabled
CVCC.20861.202320|A02320174|Student|Y|enabled
CVCC.20861.202320|A02336301|Student|Y|enabled
CVCC.20861.202320|A02345671|Student|Y|enabled
CVCC.20861.202320|A02345635|Student|N|disabled
CVCC.20861.202320|A01748146|Student|N|disabled
CVCC.20861.202320|A01770339|Student|N|disabled
CVCC.20861.202320|A02345670|Student|N|disabled
CVCC.20861.202320|A01735594|P|Y|enabled
CVCC.20861.202320|A01756196|Student|N|disabled
CVCC.20861.202320|A02408081|Student|N|disabled
CVCC.20861.202320|A02367124|Student|Y|enabled
CVCC.20862.202320|A01768337|Student|Y|enabled
CVCC.20862.202320|A01741298|Student|N|disabled
CVCC.20862.202320|A02280043|Student|Y|enabled
CVCC.20862.202320|A02324296|Student|Y|enabled
CVCC.20862.202320|A02336710|Student|Y|enabled
CVCC.20862.202320|A02339840|Student|Y|enabled
CVCC.20862.202320|A02342261|Student|Y|enabled
CVCC.20862.202320|A02345065|Student|Y|enabled
CVCC.20862.202320|A02345633|Student|Y|enabled
CVCC.20862.202320|A02390246|Student|Y|enabled
CVCC.20862.202320|A02406749|Student|Y|enabled
CVCC.20862.202320|A02410497|Student|Y|enabled
CVCC.20862.202320|A02420311|Student|Y|enabled
CVCC.20862.202320|A02401021|Student|N|disabled
CVCC.20862.202320|A02358879|Student|N|disabled
CVCC.20862.202320|A02362028|Student|N|disabled
CVCC.20862.202320|A02398739|Student|N|disabled
CVCC.20862.202320|A00821511|Student|N|disabled
CVCC.20862.202320|A01786088|Student|N|disabled
CVCC.20862.202320|A02320508|Student|N|disabled
CVCC.20862.202320|A02419053|Student|N|disabled
CVCC.20862.202320|A01788090|Student|N|disabled
CVCC.20862.202320|A01788049|P|Y|enabled
CVCC.20862.202320|A02262857|Student|N|disabled
CVCC.20862.202320|A02379073|Student|N|disabled
CVCC.20862.202320|A02441380|Student|N|disabled
CVCC.20862.202320|A01746282|Student|N|disabled
CVCC.20862.202320|A02224058|Student|N|disabled
CVCC.20862.202320|A02391142|Student|N|disabled
CVCC.20862.202320|A02389531|Student|N|disabled
CVCC.20862.202320|A02402219|Student|N|disabled
CVCC.20862.202320|A01748146|Student|N|disabled
CVCC.20862.202320|A01844432|Student|N|disabled
CVCC.20862.202320|A02044489|Student|N|disabled
CVCC.20862.202320|A02284299|Student|N|disabled
CVCC.20862.202320|A01772329|Student|Y|enabled
CVCC.20863.202320|A02268918|Student|Y|enabled
CVCC.20863.202320|A01740850|Student|N|disabled
CVCC.20863.202320|A02301688|Student|Y|enabled
CVCC.20863.202320|A02333940|Student|Y|enabled
CVCC.20863.202320|A02333943|Student|Y|enabled
